suite,variant,scenario_id,scenario,archetype,zone_id,true_severity,true_index,status,priority,priority_index,basis,decision_confidence,confident,low_confidence_escalated,exact_match,within_one,critical_miss,under_triaged,confident_under_triage,over_triage,expected_status,expected_human_review,expected_conflict,human_review,escalated,conflicts_surfaced,evidence_lost,tools_called,tools_required,tool_true_positive,tool_called_n,tool_required_n,headcount_true,headcount_estimate,allocated,served_strict,alerted,escalation_categories,unsafe_commits,goal_passed,failures
cvae,agent,W01,Flash flood + municipal blackout,wildcard_blackout,ZONE-2,CRITICAL,3,ok,CRITICAL,3.0,single_source,0.726,True,False,True,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; generate_tactical_briefing; get_district_profile; parse_emergency_text; search_sop,assess_zone; generate_tactical_briefing; get_district_profile; parse_emergency_text; search_sop,5,5,5,149,0,{},True,False,approval; shortage,0,True,
cvae,agent,W01,Flash flood + municipal blackout,wildcard_blackout,ZONE-3,URGENT,2,ok,URGENT,2.0,disputed,0.53,False,False,True,True,False,False,False,False,ok,True,,True,True,2,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,68,68,"{""shelter_beds"": 6}",True,False,conflict; shortage,0,True,
cvae,agent,W01,Flash flood + municipal blackout,wildcard_blackout,ZONE-4,CRITICAL,3,insufficient_evidence,,,,,False,False,False,False,False,False,False,False,insufficient_evidence,True,,True,True,0,,,,0,0,0,0,0,{},False,False,verification,0,True,
cvae,fcfs_allocation,S01,Baseline river overflow,baseline_river_overflow,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,corroborated,0.982,True,False,True,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,177,177,"{""rescue_boats"": 3, ""ambulances"": 4, ""shelter_beds"": 177}",True,False,approval; shortage,0,True,
cvae,fcfs_allocation,S01,Baseline river overflow,baseline_river_overflow,ZONE-2,URGENT,2,ok,URGENT,2.0,corroborated,0.807,True,False,True,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,50,50,"{""shelter_beds"": 23}",True,False,approval; shortage,0,True,
cvae,fcfs_allocation,S01,Baseline river overflow,baseline_river_overflow,ZONE-3,ELEVATED,1,ok,ELEVATED,1.0,corroborated,0.857,True,False,True,True,False,False,False,False,ok,,,False,False,0,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,23,23,{},False,True,,0,True,
cvae,fcfs_allocation,S02,The 2 AM mission,night_flash_flood,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,corroborated,0.955,True,False,True,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,202,202,"{""rescue_boats"": 1, ""ambulances"": 1, ""shelter_beds"": 40}",True,False,approval; shortage,0,True,
cvae,fcfs_allocation,S02,The 2 AM mission,night_flash_flood,ZONE-2,CRITICAL,3,ok,CRITICAL,3.0,corroborated,0.907,True,False,True,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,199,199,{},True,False,approval; shortage,0,True,
cvae,fcfs_allocation,S02,The 2 AM mission,night_flash_flood,ZONE-3,URGENT,2,ok,URGENT,2.0,corroborated,0.764,True,False,True,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,68,68,{},True,False,approval; shortage,0,True,
cvae,fcfs_allocation,S03,Cyclonic coastal landfall,cyclonic_rain,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,corroborated,0.929,True,False,True,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,195,195,"{""rescue_boats"": 4, ""ambulances"": 3, ""shelter_beds"": 150}",True,False,approval; shortage,0,True,
cvae,fcfs_allocation,S03,Cyclonic coastal landfall,cyclonic_rain,ZONE-2,CRITICAL,3,ok,CRITICAL,3.0,corroborated,0.933,True,False,True,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,150,150,{},True,False,approval; shortage,0,True,
cvae,fcfs_allocation,S03,Cyclonic coastal landfall,cyclonic_rain,ZONE-3,URGENT,2,ok,URGENT,2.0,corroborated,0.812,True,False,True,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,69,69,{},True,False,approval; shortage,0,True,
cvae,fcfs_allocation,S03,Cyclonic coastal landfall,cyclonic_rain,ZONE-4,ELEVATED,1,ok,ELEVATED,1.0,corroborated,0.623,True,False,True,True,False,False,False,False,ok,,,True,False,1,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,24,24,{},False,True,,0,True,
cvae,fcfs_allocation,S04,Urban cloudburst waterlogging,urban_waterlogging,ZONE-1,URGENT,2,ok,CRITICAL,3.0,corroborated,0.817,True,False,False,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,58,58,"{""rescue_boats"": 1, ""ambulances"": 2, ""shelter_beds"": 58}",True,False,approval; shortage,0,True,
cvae,fcfs_allocation,S04,Urban cloudburst waterlogging,urban_waterlogging,ZONE-2,ELEVATED,1,ok,URGENT,2.0,disputed,0.505,False,False,False,True,False,False,False,False,ok,,,True,True,1,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,20,20,"{""ambulances"": 1}",True,False,conflict,0,True,
cvae,fcfs_allocation,S05,Negated flood rumour,negation_false_alarm,ZONE-1,ROUTINE,0,ok,URGENT,2.0,text_only,0.346,False,False,False,False,False,False,False,True,ok,,,True,True,3,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score,7,8,7,0,0,"{""rescue_boats"": 1}",True,False,conflict,0,False,expectation: priority URGENT above maximum ELEVATED; heavy assets sent to a ROUTINE zone
cvae,fcfs_allocation,S05,Negated flood rumour,negation_false_alarm,ZONE-2,ROUTINE,0,ok,ROUTINE,0.0,corroborated,0.585,False,False,True,True,False,False,False,False,ok,,,True,False,0,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score,6,6,6,8,8,{},False,False,,0,True,
cvae,fcfs_allocation,S06,Silent rise while residents sleep,silent_rise,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,single_source,0.742,True,False,True,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; forecast_water_level; get_district_profile; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; get_district_profile; query_sensor_risk_score; search_sop,5,5,5,0,0,"{""rescue_boats"": 1}",True,False,approval,0,True,
cvae,fcfs_allocation,S06,Silent rise while residents sleep,silent_rise,ZONE-2,URGENT,2,ok,CRITICAL,3.0,single_source,0.742,True,False,False,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; forecast_water_level; get_district_profile; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; get_district_profile; query_sensor_risk_score; search_sop,5,5,5,0,0,"{""rescue_boats"": 1}",True,False,approval,0,True,
cvae,fcfs_allocation,S07,Telemetry dropout,sensor_dropout,ZONE-1,CRITICAL,3,ok,CRITICAL,3.0,single_source,0.683,True,False,True,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; generate_tactical_briefing; get_district_profile; parse_emergency_text; search_sop,assess_zone; generate_tactical_briefing; get_district_profile; parse_emergency_text; search_sop,5,5,5,178,178,"{""rescue_boats"": 2, ""ambulances"": 3}",True,False,approval; shortage,0,True,
cvae,fcfs_allocation,S07,Telemetry dropout,sensor_dropout,ZONE-2,URGENT,2,ok,ELEVATED,1.0,single_source,0.368,False,False,False,True,False,True,False,False,ok,True,,True,False,1,,assess_zone; generate_tactical_briefing; get_district_profile; parse_emergency_text; search_sop,assess_zone; generate_tactical_briefing; get_district_profile; parse_emergency_text; search_sop,5,5,5,60,60,{},False,True,,0,True,
cvae,fcfs_allocation,S07,Telemetry dropout,sensor_dropout,ZONE-3,ELEVATED,1,ok,URGENT,2.0,disputed,0.406,False,False,False,True,False,False,False,False,ok,,,True,True,2,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,20,20,{},True,False,conflict; shortage,0,True,
cvae,fcfs_allocation,S08,Gauge logger malfunction,gauge_malfunction,ZONE-1,ELEVATED,1,ok,ELEVATED,1.0,corroborated,0.569,False,False,True,True,False,False,False,False,ok,,,True,False,1,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,19,19,{},False,True,,0,True,
cvae,fcfs_allocation,S08,Gauge logger malfunction,gauge_malfunction,ZONE-2,URGENT,2,ok,URGENT,2.0,corroborated,0.781,True,False,True,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,52,52,"{""rescue_boats"": 1, ""ambulances"": 2, ""shelter_beds"": 52}",True,False,approval; shortage,0,True,
cvae,fcfs_allocation,S09,People versus sensors,text_sensor_conflict,ZONE-1,CRITICAL,3,ok,URGENT,2.0,text_only,0.348,False,False,False,True,False,False,False,False,ok,True,True,True,True,2,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,190,190,"{""rescue_boats"": 1, ""ambulances"": 1}",True,False,conflict,0,True,
cvae,fcfs_allocation,S09,People versus sensors,text_sensor_conflict,ZONE-2,ROUTINE,0,ok,URGENT,2.0,text_only,0.41,False,False,False,False,False,False,False,True,ok,True,True,True,True,2,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score,6,7,6,6,6,"{""ambulances"": 1}",True,False,conflict; shortage,0,False,heavy assets sent to a ROUTINE zone
cvae,fcfs_allocation,S10,Camera versus gauge,visual_sensor_conflict,ZONE-1,URGENT,2,ok,URGENT,2.0,disputed,0.532,False,False,True,True,False,False,False,False,ok,True,,True,True,1,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,67,67,"{""rescue_boats"": 2, ""ambulances"": 2, ""shelter_beds"": 67}",True,False,conflict,0,True,
cvae,fcfs_allocation,S10,Camera versus gauge,visual_sensor_conflict,ZONE-2,ELEVATED,1,ok,ELEVATED,1.0,disputed,0.545,False,False,True,True,False,False,False,False,ok,True,True,True,False,2,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,18,18,{},False,True,,0,True,
cvae,fcfs_allocation,S11,Receding but still flooded,receding_flood,ZONE-1,URGENT,2,ok,CRITICAL,3.0,corroborated,0.795,True,False,False,True,False,False,False,False,ok,True,,True,True,0,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; predict_visual_flood; query_sensor_risk_score; search_sop,8,8,8,56,56,"{""rescue_boats"": 2, ""ambulances"": 2, ""shelter_beds"": 56}",True,False,approval,0,True,
cvae,fcfs_allocation,S11,Receding but still flooded,receding_flood,ZONE-2,ELEVATED,1,ok,ELEVATED,1.0,corroborated,0.885,True,False,True,True,False,False,False,False,ok,,,False,False,0,,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,assess_zone; forecast_water_level; generate_tactical_briefing; get_district_profile; parse_emergency_text; query_sensor_risk_score; search_sop,7,7,7,19,19,{},False,True,,0,True,
